id,date,text,username,likes,retweets,replies,url,query,is_synthetic
665321,2020-09-19,Wikipedia editors are unsung heroes keeping ChatGPT info accurate,user_8867,80,142,94,https://twitter.com/user_8867/status/100407,wikipedia reliable OR unreliable OR wrong OR accurate,True
665322,2024-09-01,Can't believe how detailed the Wikipedia article on knowledge is 😮,user_1013,18,92,12,https://twitter.com/user_1013/status/100408,wikipedia reliable OR unreliable OR wrong OR accurate,True
665323,2020-01-26,Wikipedia fundraising again lol — machine learning info should be paid for,user_3548,470,5,34,https://twitter.com/user_3548/status/100409,wikipedia reliable OR unreliable OR wrong OR accurate,True
665324,2020-11-14,Wikipedia is still the best source for quick facts about climate,user_1545,37,106,11,https://twitter.com/user_1545/status/100410,wikipedia reliable OR unreliable OR wrong OR accurate,True
665325,2021-02-23,ChatGPT vs Wikipedia — which do you trust more for ChatGPT?,user_6052,443,9,9,https://twitter.com/user_6052/status/100411,wikipedia reliable OR unreliable OR wrong OR accurate,True
665326,2021-05-24,Just edited a knowledge article on Wikipedia. Community effort rocks.,user_3255,1,186,47,https://twitter.com/user_3255/status/100412,wikipedia reliable OR unreliable OR wrong OR accurate,True
665327,2020-08-28,Wikipedia's education page is completely wrong and biased.,user_8126,388,120,22,https://twitter.com/user_8126/status/100413,wikipedia reliable OR unreliable OR wrong OR accurate,True
665328,2020-02-02,Donated to Wikimedia today — politics deserves accurate info free for all,user_6264,164,74,40,https://twitter.com/user_6264/status/100414,wikipedia reliable OR unreliable OR wrong OR accurate,True
665329,2023-05-21,AI is replacing Wikipedia for science lookups tbh,user_8053,258,97,43,https://twitter.com/user_8053/status/100415,wikipedia reliable OR unreliable OR wrong OR accurate,True
665330,2024-11-03,The history Wikipedia article needs serious updating,user_6713,141,123,62,https://twitter.com/user_6713/status/100416,wikipedia reliable OR unreliable OR wrong OR accurate,True
665331,2020-08-10,Wikipedia editors are unsung heroes keeping climate info accurate,user_4945,245,52,94,https://twitter.com/user_4945/status/100417,wikipedia reliable OR unreliable OR wrong OR accurate,True
665332,2021-06-25,Can't believe how detailed the Wikipedia article on open source is 😮,user_8747,225,57,84,https://twitter.com/user_8747/status/100418,wikipedia reliable OR unreliable OR wrong OR accurate,True
665333,2022-07-13,Wikipedia fundraising again lol — politics info should be paid for,user_5285,264,83,37,https://twitter.com/user_5285/status/100419,wikipedia reliable OR unreliable OR wrong OR accurate,True
665334,2024-08-19,Wikipedia is still the best source for quick facts about health,user_9548,196,51,32,https://twitter.com/user_9548/status/100420,wikipedia reliable OR unreliable OR wrong OR accurate,True
665335,2023-06-21,ChatGPT vs Wikipedia — which do you trust more for history?,user_9951,268,151,77,https://twitter.com/user_9951/status/100421,wikipedia reliable OR unreliable OR wrong OR accurate,True
665336,2023-10-30,Just edited a science article on Wikipedia. Community effort rocks.,user_6300,412,20,12,https://twitter.com/user_6300/status/100422,wikipedia reliable OR unreliable OR wrong OR accurate,True
665337,2022-11-26,Wikipedia's machine learning page is completely wrong and biased.,user_7070,217,165,54,https://twitter.com/user_7070/status/100423,wikipedia reliable OR unreliable OR wrong OR accurate,True
665338,2022-01-31,Donated to Wikimedia today — ChatGPT deserves accurate info free for all,user_3300,180,69,42,https://twitter.com/user_3300/status/100424,wikipedia reliable OR unreliable OR wrong OR accurate,True
665339,2020-12-30,AI is replacing Wikipedia for education lookups tbh,user_8330,65,112,18,https://twitter.com/user_8330/status/100425,wikipedia reliable OR unreliable OR wrong OR accurate,True
665340,2024-04-26,The history Wikipedia article needs serious updating,user_7043,179,31,61,https://twitter.com/user_7043/status/100426,wikipedia reliable OR unreliable OR wrong OR accurate,True
665341,2024-01-07,Wikipedia editors are unsung heroes keeping open source info accurate,user_9122,62,77,32,https://twitter.com/user_9122/status/100427,wikipedia reliable OR unreliable OR wrong OR accurate,True
665342,2020-02-15,Can't believe how detailed the Wikipedia article on science is 😮,user_3402,91,150,18,https://twitter.com/user_3402/status/100428,wikipedia reliable OR unreliable OR wrong OR accurate,True
665343,2023-07-29,Wikipedia fundraising again lol — history info should be paid for,user_8087,476,54,65,https://twitter.com/user_8087/status/100429,wikipedia reliable OR unreliable OR wrong OR accurate,True
665344,2020-06-03,Wikipedia is still the best source for quick facts about history,user_5232,44,26,17,https://twitter.com/user_5232/status/100430,wikipedia reliable OR unreliable OR wrong OR accurate,True
665345,2023-09-10,ChatGPT vs Wikipedia — which do you trust more for technology?,user_2666,241,104,67,https://twitter.com/user_2666/status/100431,wikipedia reliable OR unreliable OR wrong OR accurate,True
665346,2024-02-16,Just edited a open source article on Wikipedia. Community effort rocks.,user_2540,417,32,16,https://twitter.com/user_2540/status/100432,wikipedia reliable OR unreliable OR wrong OR accurate,True
665347,2020-08-27,Wikipedia's politics page is completely wrong and biased.,user_6058,476,62,43,https://twitter.com/user_6058/status/100433,wikipedia reliable OR unreliable OR wrong OR accurate,True
665348,2022-03-02,Donated to Wikimedia today — science deserves accurate info free for all,user_3874,73,90,80,https://twitter.com/user_3874/status/100434,wikipedia reliable OR unreliable OR wrong OR accurate,True
665349,2020-08-13,AI is replacing Wikipedia for education lookups tbh,user_1916,81,112,22,https://twitter.com/user_1916/status/100435,wikipedia reliable OR unreliable OR wrong OR accurate,True
665350,2022-11-01,The machine learning Wikipedia article needs serious updating,user_4843,186,127,76,https://twitter.com/user_4843/status/100436,wikipedia reliable OR unreliable OR wrong OR accurate,True
665351,2024-08-19,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_6875,277,135,72,https://twitter.com/user_6875/status/100437,wikipedia reliable OR unreliable OR wrong OR accurate,True
665352,2020-05-27,Can't believe how detailed the Wikipedia article on science is 😮,user_3870,479,168,90,https://twitter.com/user_3870/status/100438,wikipedia reliable OR unreliable OR wrong OR accurate,True
665353,2021-12-26,Wikipedia fundraising again lol — history info should be paid for,user_9597,103,13,16,https://twitter.com/user_9597/status/100439,wikipedia reliable OR unreliable OR wrong OR accurate,True
665354,2024-11-10,Wikipedia is still the best source for quick facts about technology,user_8015,82,72,71,https://twitter.com/user_8015/status/100440,wikipedia reliable OR unreliable OR wrong OR accurate,True
665355,2021-07-03,ChatGPT vs Wikipedia — which do you trust more for knowledge?,user_5614,126,0,93,https://twitter.com/user_5614/status/100441,wikipedia reliable OR unreliable OR wrong OR accurate,True
665356,2020-08-29,Just edited a health article on Wikipedia. Community effort rocks.,user_9410,437,1,76,https://twitter.com/user_9410/status/100442,wikipedia reliable OR unreliable OR wrong OR accurate,True
665357,2022-06-10,Wikipedia's science page is completely wrong and biased.,user_4896,15,42,18,https://twitter.com/user_4896/status/100443,wikipedia reliable OR unreliable OR wrong OR accurate,True
665358,2022-07-16,Donated to Wikimedia today — machine learning deserves accurate info free for all,user_2256,190,119,82,https://twitter.com/user_2256/status/100444,wikipedia reliable OR unreliable OR wrong OR accurate,True
665359,2023-04-24,AI is replacing Wikipedia for machine learning lookups tbh,user_1322,59,178,10,https://twitter.com/user_1322/status/100445,wikipedia reliable OR unreliable OR wrong OR accurate,True
665360,2021-07-26,The education Wikipedia article needs serious updating,user_9441,78,154,58,https://twitter.com/user_9441/status/100446,wikipedia reliable OR unreliable OR wrong OR accurate,True
665361,2024-10-10,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_9637,458,129,49,https://twitter.com/user_9637/status/100447,wikipedia reliable OR unreliable OR wrong OR accurate,True
665362,2022-08-08,Can't believe how detailed the Wikipedia article on education is 😮,user_7652,0,155,53,https://twitter.com/user_7652/status/100448,wikipedia reliable OR unreliable OR wrong OR accurate,True
665363,2021-06-06,Wikipedia fundraising again lol — open source info should be paid for,user_1926,160,34,51,https://twitter.com/user_1926/status/100449,wikipedia reliable OR unreliable OR wrong OR accurate,True
665364,2024-10-18,Wikipedia is still the best source for quick facts about machine learning,user_3642,457,167,3,https://twitter.com/user_3642/status/100450,wikipedia reliable OR unreliable OR wrong OR accurate,True
665365,2024-08-14,ChatGPT vs Wikipedia — which do you trust more for open source?,user_1369,304,178,50,https://twitter.com/user_1369/status/100451,wikipedia reliable OR unreliable OR wrong OR accurate,True
665366,2022-06-29,Just edited a politics article on Wikipedia. Community effort rocks.,user_1461,35,19,93,https://twitter.com/user_1461/status/100452,wikipedia reliable OR unreliable OR wrong OR accurate,True
665367,2020-02-15,Wikipedia's science page is completely wrong and biased.,user_3214,232,93,43,https://twitter.com/user_3214/status/100453,wikipedia reliable OR unreliable OR wrong OR accurate,True
665368,2022-12-25,Donated to Wikimedia today — climate deserves accurate info free for all,user_6148,485,166,27,https://twitter.com/user_6148/status/100454,wikipedia reliable OR unreliable OR wrong OR accurate,True
665369,2022-10-10,AI is replacing Wikipedia for politics lookups tbh,user_1589,200,95,99,https://twitter.com/user_1589/status/100455,wikipedia reliable OR unreliable OR wrong OR accurate,True
665370,2020-09-27,The knowledge Wikipedia article needs serious updating,user_9860,264,168,9,https://twitter.com/user_9860/status/100456,wikipedia reliable OR unreliable OR wrong OR accurate,True
665371,2023-03-03,Wikipedia editors are unsung heroes keeping politics info accurate,user_5095,265,187,48,https://twitter.com/user_5095/status/100457,wikipedia reliable OR unreliable OR wrong OR accurate,True
665372,2024-03-14,Can't believe how detailed the Wikipedia article on education is 😮,user_3374,330,94,51,https://twitter.com/user_3374/status/100458,wikipedia reliable OR unreliable OR wrong OR accurate,True
665373,2020-07-12,Wikipedia fundraising again lol — knowledge info should be paid for,user_5644,93,11,47,https://twitter.com/user_5644/status/100459,wikipedia reliable OR unreliable OR wrong OR accurate,True
665374,2023-08-13,Wikipedia is still the best source for quick facts about machine learning,user_8110,419,68,92,https://twitter.com/user_8110/status/100460,wikipedia reliable OR unreliable OR wrong OR accurate,True
665375,2020-09-13,ChatGPT vs Wikipedia — which do you trust more for knowledge?,user_3812,494,43,42,https://twitter.com/user_3812/status/100461,wikipedia reliable OR unreliable OR wrong OR accurate,True
665376,2023-09-28,Just edited a health article on Wikipedia. Community effort rocks.,user_1427,71,94,97,https://twitter.com/user_1427/status/100462,wikipedia reliable OR unreliable OR wrong OR accurate,True
665377,2022-02-03,Wikipedia's ChatGPT page is completely wrong and biased.,user_1458,409,117,6,https://twitter.com/user_1458/status/100463,wikipedia reliable OR unreliable OR wrong OR accurate,True
665378,2020-01-12,Donated to Wikimedia today — education deserves accurate info free for all,user_8667,408,92,73,https://twitter.com/user_8667/status/100464,wikipedia reliable OR unreliable OR wrong OR accurate,True
665379,2024-10-29,AI is replacing Wikipedia for politics lookups tbh,user_2004,370,39,59,https://twitter.com/user_2004/status/100465,wikipedia reliable OR unreliable OR wrong OR accurate,True
665380,2020-10-29,The politics Wikipedia article needs serious updating,user_6719,185,60,24,https://twitter.com/user_6719/status/100466,wikipedia reliable OR unreliable OR wrong OR accurate,True
665381,2022-12-23,Wikipedia editors are unsung heroes keeping open source info accurate,user_4460,234,135,22,https://twitter.com/user_4460/status/100467,wikipedia reliable OR unreliable OR wrong OR accurate,True
665382,2020-11-27,Can't believe how detailed the Wikipedia article on education is 😮,user_7996,419,5,71,https://twitter.com/user_7996/status/100468,wikipedia reliable OR unreliable OR wrong OR accurate,True
665383,2024-08-29,Wikipedia fundraising again lol — artificial intelligence info should be paid for,user_1544,76,42,63,https://twitter.com/user_1544/status/100469,wikipedia reliable OR unreliable OR wrong OR accurate,True
665384,2023-09-09,Wikipedia is still the best source for quick facts about open source,user_9079,414,178,61,https://twitter.com/user_9079/status/100470,wikipedia reliable OR unreliable OR wrong OR accurate,True
665385,2024-01-07,ChatGPT vs Wikipedia — which do you trust more for science?,user_7283,460,19,5,https://twitter.com/user_7283/status/100471,wikipedia reliable OR unreliable OR wrong OR accurate,True
665386,2022-02-27,Just edited a science article on Wikipedia. Community effort rocks.,user_5043,340,82,59,https://twitter.com/user_5043/status/100472,wikipedia reliable OR unreliable OR wrong OR accurate,True
665387,2022-05-02,Wikipedia's science page is completely wrong and biased.,user_2862,170,41,98,https://twitter.com/user_2862/status/100473,wikipedia reliable OR unreliable OR wrong OR accurate,True
665388,2023-03-03,Donated to Wikimedia today — machine learning deserves accurate info free for all,user_9793,279,20,1,https://twitter.com/user_9793/status/100474,wikipedia reliable OR unreliable OR wrong OR accurate,True
665389,2023-12-03,AI is replacing Wikipedia for ChatGPT lookups tbh,user_3718,25,84,46,https://twitter.com/user_3718/status/100475,wikipedia reliable OR unreliable OR wrong OR accurate,True
665390,2024-03-25,The machine learning Wikipedia article needs serious updating,user_5414,465,104,49,https://twitter.com/user_5414/status/100476,wikipedia reliable OR unreliable OR wrong OR accurate,True
665391,2020-02-02,Wikipedia editors are unsung heroes keeping history info accurate,user_4546,171,35,89,https://twitter.com/user_4546/status/100477,wikipedia reliable OR unreliable OR wrong OR accurate,True
665392,2023-04-25,Can't believe how detailed the Wikipedia article on knowledge is 😮,user_3074,28,15,28,https://twitter.com/user_3074/status/100478,wikipedia reliable OR unreliable OR wrong OR accurate,True
665393,2020-07-18,Wikipedia fundraising again lol — history info should be paid for,user_4749,397,26,47,https://twitter.com/user_4749/status/100479,wikipedia reliable OR unreliable OR wrong OR accurate,True
665394,2021-06-09,Wikipedia is still the best source for quick facts about politics,user_2363,328,130,71,https://twitter.com/user_2363/status/100480,wikipedia reliable OR unreliable OR wrong OR accurate,True
665395,2024-02-22,ChatGPT vs Wikipedia — which do you trust more for technology?,user_1014,311,172,6,https://twitter.com/user_1014/status/100481,wikipedia reliable OR unreliable OR wrong OR accurate,True
665396,2021-04-02,Just edited a history article on Wikipedia. Community effort rocks.,user_3609,27,36,80,https://twitter.com/user_3609/status/100482,wikipedia reliable OR unreliable OR wrong OR accurate,True
665397,2023-12-25,Wikipedia's politics page is completely wrong and biased.,user_2008,375,64,82,https://twitter.com/user_2008/status/100483,wikipedia reliable OR unreliable OR wrong OR accurate,True
665398,2022-04-24,Donated to Wikimedia today — politics deserves accurate info free for all,user_4732,318,68,71,https://twitter.com/user_4732/status/100484,wikipedia reliable OR unreliable OR wrong OR accurate,True
665399,2021-02-28,AI is replacing Wikipedia for politics lookups tbh,user_8764,396,72,64,https://twitter.com/user_8764/status/100485,wikipedia reliable OR unreliable OR wrong OR accurate,True
665400,2021-09-01,The politics Wikipedia article needs serious updating,user_2462,413,48,74,https://twitter.com/user_2462/status/100486,wikipedia reliable OR unreliable OR wrong OR accurate,True
665401,2022-08-26,Wikipedia editors are unsung heroes keeping open source info accurate,user_1011,105,11,78,https://twitter.com/user_1011/status/100487,wikipedia reliable OR unreliable OR wrong OR accurate,True
665402,2023-10-28,Can't believe how detailed the Wikipedia article on ChatGPT is 😮,user_1999,105,105,90,https://twitter.com/user_1999/status/100488,wikipedia reliable OR unreliable OR wrong OR accurate,True
665403,2023-01-10,Wikipedia fundraising again lol — climate info should be paid for,user_5572,461,71,42,https://twitter.com/user_5572/status/100489,wikipedia reliable OR unreliable OR wrong OR accurate,True
665404,2024-08-30,Wikipedia is still the best source for quick facts about knowledge,user_3473,265,68,45,https://twitter.com/user_3473/status/100490,wikipedia reliable OR unreliable OR wrong OR accurate,True
665405,2024-05-02,ChatGPT vs Wikipedia — which do you trust more for history?,user_5405,218,52,63,https://twitter.com/user_5405/status/100491,wikipedia reliable OR unreliable OR wrong OR accurate,True
665406,2023-10-06,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,user_1263,143,185,19,https://twitter.com/user_1263/status/100492,wikipedia reliable OR unreliable OR wrong OR accurate,True
665407,2023-01-05,Wikipedia's science page is completely wrong and biased.,user_3997,319,122,85,https://twitter.com/user_3997/status/100493,wikipedia reliable OR unreliable OR wrong OR accurate,True
665408,2021-06-12,Donated to Wikimedia today — history deserves accurate info free for all,user_4690,376,83,77,https://twitter.com/user_4690/status/100494,wikipedia reliable OR unreliable OR wrong OR accurate,True
665409,2022-01-22,AI is replacing Wikipedia for politics lookups tbh,user_4881,1,41,63,https://twitter.com/user_4881/status/100495,wikipedia reliable OR unreliable OR wrong OR accurate,True
665410,2020-08-04,The history Wikipedia article needs serious updating,user_5959,276,160,30,https://twitter.com/user_5959/status/100496,wikipedia reliable OR unreliable OR wrong OR accurate,True
665411,2021-11-13,Wikipedia editors are unsung heroes keeping knowledge info accurate,user_8024,496,177,34,https://twitter.com/user_8024/status/100497,wikipedia reliable OR unreliable OR wrong OR accurate,True
665412,2024-08-17,Can't believe how detailed the Wikipedia article on education is 😮,user_5204,140,6,43,https://twitter.com/user_5204/status/100498,wikipedia reliable OR unreliable OR wrong OR accurate,True
665413,2022-02-16,Wikipedia fundraising again lol — history info should be paid for,user_8569,140,185,66,https://twitter.com/user_8569/status/100499,wikipedia reliable OR unreliable OR wrong OR accurate,True
595784,2020-06-11,Wikipedia is still the best source for quick facts about machine learning,user_8273,264,175,69,https://twitter.com/user_8273/status/100000,wikipedia OR wikimedia editors OR editing,True
595785,2023-11-13,ChatGPT vs Wikipedia — which do you trust more for politics?,user_7629,130,12,9,https://twitter.com/user_7629/status/100001,wikipedia OR wikimedia editors OR editing,True
595786,2023-04-09,Just edited a education article on Wikipedia. Community effort rocks.,user_6024,114,79,75,https://twitter.com/user_6024/status/100002,wikipedia OR wikimedia editors OR editing,True
595787,2022-03-11,Wikipedia's health page is completely wrong and biased.,user_8976,161,91,10,https://twitter.com/user_8976/status/100003,wikipedia OR wikimedia editors OR editing,True
595788,2022-03-01,Donated to Wikimedia today — open source deserves accurate info free for all,user_2154,298,159,5,https://twitter.com/user_2154/status/100004,wikipedia OR wikimedia editors OR editing,True
595789,2024-04-15,AI is replacing Wikipedia for science lookups tbh,user_9288,121,25,11,https://twitter.com/user_9288/status/100005,wikipedia OR wikimedia editors OR editing,True
595790,2020-06-05,The history Wikipedia article needs serious updating,user_8651,457,86,45,https://twitter.com/user_8651/status/100006,wikipedia OR wikimedia editors OR editing,True
595791,2023-06-26,Wikipedia editors are unsung heroes keeping ChatGPT info accurate,user_5532,239,30,61,https://twitter.com/user_5532/status/100007,wikipedia OR wikimedia editors OR editing,True
595792,2021-01-02,Can't believe how detailed the Wikipedia article on open source is 😮,user_7599,431,157,40,https://twitter.com/user_7599/status/100008,wikipedia OR wikimedia editors OR editing,True
595793,2020-06-20,Wikipedia fundraising again lol — ChatGPT info should be paid for,user_5681,341,126,12,https://twitter.com/user_5681/status/100009,wikipedia OR wikimedia editors OR editing,True
595794,2022-08-18,Wikipedia is still the best source for quick facts about education,user_3418,166,99,19,https://twitter.com/user_3418/status/100010,wikipedia OR wikimedia editors OR editing,True
595795,2024-11-15,ChatGPT vs Wikipedia — which do you trust more for technology?,user_8198,114,78,85,https://twitter.com/user_8198/status/100011,wikipedia OR wikimedia editors OR editing,True
595796,2023-09-04,Just edited a health article on Wikipedia. Community effort rocks.,user_3213,371,30,96,https://twitter.com/user_3213/status/100012,wikipedia OR wikimedia editors OR editing,True
595797,2023-10-21,Wikipedia's climate page is completely wrong and biased.,user_3829,165,184,75,https://twitter.com/user_3829/status/100013,wikipedia OR wikimedia editors OR editing,True
595798,2023-08-02,Donated to Wikimedia today — education deserves accurate info free for all,user_5673,123,129,10,https://twitter.com/user_5673/status/100014,wikipedia OR wikimedia editors OR editing,True
595799,2023-12-05,AI is replacing Wikipedia for machine learning lookups tbh,user_8535,465,63,81,https://twitter.com/user_8535/status/100015,wikipedia OR wikimedia editors OR editing,True
595800,2022-07-25,The health Wikipedia article needs serious updating,user_4454,241,82,69,https://twitter.com/user_4454/status/100016,wikipedia OR wikimedia editors OR editing,True
595801,2020-08-21,Wikipedia editors are unsung heroes keeping artificial intelligence info accurate,user_5446,24,145,52,https://twitter.com/user_5446/status/100017,wikipedia OR wikimedia editors OR editing,True
595802,2024-03-12,Can't believe how detailed the Wikipedia article on science is 😮,user_1374,247,143,14,https://twitter.com/user_1374/status/100018,wikipedia OR wikimedia editors OR editing,True
595803,2022-04-01,Wikipedia fundraising again lol — politics info should be paid for,user_2042,230,92,99,https://twitter.com/user_2042/status/100019,wikipedia OR wikimedia editors OR editing,True
595804,2022-07-02,Wikipedia is still the best source for quick facts about knowledge,user_1503,431,60,44,https://twitter.com/user_1503/status/100020,wikipedia OR wikimedia editors OR editing,True
595805,2021-11-07,ChatGPT vs Wikipedia — which do you trust more for machine learning?,user_1648,355,131,4,https://twitter.com/user_1648/status/100021,wikipedia OR wikimedia editors OR editing,True
595806,2020-11-29,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,user_8815,95,131,20,https://twitter.com/user_8815/status/100022,wikipedia OR wikimedia editors OR editing,True
595807,2024-08-18,Wikipedia's climate page is completely wrong and biased.,user_8577,75,119,40,https://twitter.com/user_8577/status/100023,wikipedia OR wikimedia editors OR editing,True
595808,2023-11-27,Donated to Wikimedia today — open source deserves accurate info free for all,user_8396,301,14,6,https://twitter.com/user_8396/status/100024,wikipedia OR wikimedia editors OR editing,True
595809,2023-03-21,AI is replacing Wikipedia for open source lookups tbh,user_1500,23,94,32,https://twitter.com/user_1500/status/100025,wikipedia OR wikimedia editors OR editing,True
595810,2022-01-04,The education Wikipedia article needs serious updating,user_1698,159,122,46,https://twitter.com/user_1698/status/100026,wikipedia OR wikimedia editors OR editing,True
595811,2024-02-10,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_3525,69,190,94,https://twitter.com/user_3525/status/100027,wikipedia OR wikimedia editors OR editing,True
595812,2022-09-22,Can't believe how detailed the Wikipedia article on health is 😮,user_6087,10,105,8,https://twitter.com/user_6087/status/100028,wikipedia OR wikimedia editors OR editing,True
595813,2022-03-20,Wikipedia fundraising again lol — education info should be paid for,user_4006,459,68,57,https://twitter.com/user_4006/status/100029,wikipedia OR wikimedia editors OR editing,True
595814,2022-04-02,Wikipedia is still the best source for quick facts about politics,user_5387,44,111,91,https://twitter.com/user_5387/status/100030,wikipedia OR wikimedia editors OR editing,True
595815,2021-02-18,ChatGPT vs Wikipedia — which do you trust more for machine learning?,user_2556,4,35,80,https://twitter.com/user_2556/status/100031,wikipedia OR wikimedia editors OR editing,True
595816,2020-06-17,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_7576,466,18,92,https://twitter.com/user_7576/status/100032,wikipedia OR wikimedia editors OR editing,True
595817,2022-10-09,Wikipedia's open source page is completely wrong and biased.,user_3824,94,135,17,https://twitter.com/user_3824/status/100033,wikipedia OR wikimedia editors OR editing,True
595818,2024-06-08,Donated to Wikimedia today — history deserves accurate info free for all,user_1598,408,197,80,https://twitter.com/user_1598/status/100034,wikipedia OR wikimedia editors OR editing,True
595819,2020-04-26,AI is replacing Wikipedia for machine learning lookups tbh,user_7683,15,169,97,https://twitter.com/user_7683/status/100035,wikipedia OR wikimedia editors OR editing,True
595820,2024-04-15,The science Wikipedia article needs serious updating,user_9124,76,116,32,https://twitter.com/user_9124/status/100036,wikipedia OR wikimedia editors OR editing,True
595821,2024-02-19,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_1132,55,8,49,https://twitter.com/user_1132/status/100037,wikipedia OR wikimedia editors OR editing,True
595822,2021-05-20,Can't believe how detailed the Wikipedia article on history is 😮,user_4929,353,197,53,https://twitter.com/user_4929/status/100038,wikipedia OR wikimedia editors OR editing,True
595823,2023-02-26,Wikipedia fundraising again lol — artificial intelligence info should be paid for,user_8443,310,89,49,https://twitter.com/user_8443/status/100039,wikipedia OR wikimedia editors OR editing,True
595824,2020-10-28,Wikipedia is still the best source for quick facts about technology,user_7354,237,57,28,https://twitter.com/user_7354/status/100040,wikipedia OR wikimedia editors OR editing,True
595825,2023-10-15,ChatGPT vs Wikipedia — which do you trust more for artificial intelligence?,user_8708,120,178,97,https://twitter.com/user_8708/status/100041,wikipedia OR wikimedia editors OR editing,True
595826,2023-07-02,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,user_4736,44,149,95,https://twitter.com/user_4736/status/100042,wikipedia OR wikimedia editors OR editing,True
595827,2021-10-09,Wikipedia's ChatGPT page is completely wrong and biased.,user_4349,284,149,38,https://twitter.com/user_4349/status/100043,wikipedia OR wikimedia editors OR editing,True
595828,2020-05-03,Donated to Wikimedia today — climate deserves accurate info free for all,user_7381,115,55,80,https://twitter.com/user_7381/status/100044,wikipedia OR wikimedia editors OR editing,True
595829,2024-11-06,AI is replacing Wikipedia for artificial intelligence lookups tbh,user_2382,295,198,39,https://twitter.com/user_2382/status/100045,wikipedia OR wikimedia editors OR editing,True
595830,2022-03-24,The science Wikipedia article needs serious updating,user_3154,343,90,79,https://twitter.com/user_3154/status/100046,wikipedia OR wikimedia editors OR editing,True
595831,2024-06-17,Wikipedia editors are unsung heroes keeping politics info accurate,user_6406,424,106,58,https://twitter.com/user_6406/status/100047,wikipedia OR wikimedia editors OR editing,True
595832,2023-05-22,Can't believe how detailed the Wikipedia article on history is 😮,user_7015,246,150,47,https://twitter.com/user_7015/status/100048,wikipedia OR wikimedia editors OR editing,True
595833,2023-11-21,Wikipedia fundraising again lol — technology info should be paid for,user_2076,2,131,12,https://twitter.com/user_2076/status/100049,wikipedia OR wikimedia editors OR editing,True
595834,2023-10-18,Wikipedia is still the best source for quick facts about climate,user_5574,140,34,65,https://twitter.com/user_5574/status/100050,wikipedia OR wikimedia editors OR editing,True
595835,2020-12-21,ChatGPT vs Wikipedia — which do you trust more for knowledge?,user_4283,426,60,32,https://twitter.com/user_4283/status/100051,wikipedia OR wikimedia editors OR editing,True
595836,2021-10-26,Just edited a climate article on Wikipedia. Community effort rocks.,user_5515,266,72,21,https://twitter.com/user_5515/status/100052,wikipedia OR wikimedia editors OR editing,True
595837,2022-05-01,Wikipedia's open source page is completely wrong and biased.,user_9624,309,189,19,https://twitter.com/user_9624/status/100053,wikipedia OR wikimedia editors OR editing,True
595838,2022-06-27,Donated to Wikimedia today — education deserves accurate info free for all,user_1689,228,142,98,https://twitter.com/user_1689/status/100054,wikipedia OR wikimedia editors OR editing,True
595839,2020-03-20,AI is replacing Wikipedia for history lookups tbh,user_9958,81,73,10,https://twitter.com/user_9958/status/100055,wikipedia OR wikimedia editors OR editing,True
595840,2022-09-24,The technology Wikipedia article needs serious updating,user_5045,448,146,79,https://twitter.com/user_5045/status/100056,wikipedia OR wikimedia editors OR editing,True
595841,2020-10-08,Wikipedia editors are unsung heroes keeping health info accurate,user_7948,386,147,86,https://twitter.com/user_7948/status/100057,wikipedia OR wikimedia editors OR editing,True
595842,2023-09-18,Can't believe how detailed the Wikipedia article on climate is 😮,user_4819,497,78,3,https://twitter.com/user_4819/status/100058,wikipedia OR wikimedia editors OR editing,True
595843,2023-05-31,Wikipedia fundraising again lol — health info should be paid for,user_3798,427,80,58,https://twitter.com/user_3798/status/100059,wikipedia OR wikimedia editors OR editing,True
595844,2024-08-10,Wikipedia is still the best source for quick facts about history,user_7934,145,178,57,https://twitter.com/user_7934/status/100060,wikipedia OR wikimedia editors OR editing,True
595845,2023-09-21,ChatGPT vs Wikipedia — which do you trust more for artificial intelligence?,user_7188,127,112,35,https://twitter.com/user_7188/status/100061,wikipedia OR wikimedia editors OR editing,True
595846,2021-10-31,Just edited a science article on Wikipedia. Community effort rocks.,user_2296,124,29,66,https://twitter.com/user_2296/status/100062,wikipedia OR wikimedia editors OR editing,True
595847,2024-10-31,Wikipedia's ChatGPT page is completely wrong and biased.,user_7347,459,143,40,https://twitter.com/user_7347/status/100063,wikipedia OR wikimedia editors OR editing,True
595848,2022-01-19,Donated to Wikimedia today — health deserves accurate info free for all,user_7776,278,117,43,https://twitter.com/user_7776/status/100064,wikipedia OR wikimedia editors OR editing,True
595849,2021-08-17,AI is replacing Wikipedia for ChatGPT lookups tbh,user_4490,227,101,43,https://twitter.com/user_4490/status/100065,wikipedia OR wikimedia editors OR editing,True
595850,2024-07-10,The ChatGPT Wikipedia article needs serious updating,user_9329,484,145,80,https://twitter.com/user_9329/status/100066,wikipedia OR wikimedia editors OR editing,True
