id,date,text,username,likes,retweets,replies,url,query,is_synthetic,is_retweet,combined_text,hashtags,mentions,word_count,char_count,total_engagement,engagement_tier,year,month,month_name,day_of_week,hour,is_weekend,period,vader_compound,vader_pos,vader_neg,vader_neu,vader_label,roberta_label,roberta_score,roberta_pos,roberta_neu,roberta_neg,roberta_numeric,roberta_continuous,high_confidence,has_body,vader_roberta_agree,disagreement_type
596145,2024-06-13,ChatGPT vs Wikipedia — which do you trust more for education?,user_1604,148,150,93,https://twitter.com/user_1604/status/100361,wikipedia OR wikimedia editors OR editing,True,False,ChatGPT vs Wikipedia which do you trust more for education?,,,10,59,391,low,2024,6,June,Thursday,0,False,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.8097830414772034,0.1644149273633957,0.8097830414772034,0.025802014395594597,0,0.1386129129678011,True,True,False,"vader=positive, roberta=neutral"
596146,2021-02-11,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_4157,423,192,83,https://twitter.com/user_4157/status/100362,wikipedia OR wikimedia editors OR editing,True,False,Just edited a machine learning article on Wikipedia. Community effort rocks.,,,11,76,698,high,2021,2,February,Thursday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.923403799533844,0.923403799533844,0.07059769332408905,0.005998591426759958,1,0.917405208107084,True,True,False,"vader=neutral, roberta=positive"
596147,2024-06-18,Wikipedia's climate page is completely wrong and biased.,user_2817,185,23,61,https://twitter.com/user_2817/status/100363,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia's climate page is completely wrong and biased.,,,8,56,269,low,2024,6,June,Tuesday,0,False,post-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9035791158676147,0.007485983893275261,0.08893492817878723,0.9035791158676147,-1,-0.8960931319743395,True,True,True,agree
596148,2020-07-30,Donated to Wikimedia today — health deserves accurate info free for all,user_5992,417,151,8,https://twitter.com/user_5992/status/100364,wikipedia OR wikimedia editors OR editing,True,False,Donated to Wikimedia today health deserves accurate info free for all,,,11,69,576,medium,2020,7,July,Thursday,0,False,pre-ChatGPT,0.5106,0.248,0.0,0.752,positive,positive,0.5311480760574341,0.5311480760574341,0.44434481859207153,0.02450711280107498,1,0.5066409632563591,False,True,True,agree
596149,2022-08-04,AI is replacing Wikipedia for technology lookups tbh,user_1159,202,17,3,https://twitter.com/user_1159/status/100365,wikipedia OR wikimedia editors OR editing,True,False,AI is replacing Wikipedia for technology lookups tbh,,,8,52,222,low,2022,8,August,Thursday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.7039155960083008,0.1259574443101883,0.7039155960083008,0.17012694478034973,0,-0.04416950047016144,True,True,True,agree
596150,2022-05-06,The climate Wikipedia article needs serious updating,user_3716,55,67,31,https://twitter.com/user_3716/status/100366,wikipedia OR wikimedia editors OR editing,True,False,The climate Wikipedia article needs serious updating,,,7,52,153,low,2022,5,May,Friday,0,False,pre-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6849151253700256,0.025215499103069305,0.28986939787864685,0.6849151253700256,-1,-0.6596996262669563,True,True,True,agree
596151,2021-07-30,Wikipedia editors are unsung heroes keeping health info accurate,user_5079,380,35,15,https://twitter.com/user_5079/status/100367,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia editors are unsung heroes keeping health info accurate,,,9,64,430,low,2021,7,July,Friday,0,False,pre-ChatGPT,0.5106,0.292,0.0,0.708,positive,positive,0.8019582033157349,0.8019582033157349,0.17779280245304108,0.020248955115675926,1,0.7817092482000589,True,True,True,agree
596152,2020-02-10,Can't believe how detailed the Wikipedia article on science is 😮,user_9667,15,32,86,https://twitter.com/user_9667/status/100368,wikipedia OR wikimedia editors OR editing,True,False,Can't believe how detailed the Wikipedia article on science is,,,10,62,133,low,2020,2,February,Monday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8529669046401978,0.8529669046401978,0.12777063250541687,0.019262470304965973,1,0.8337044343352318,True,True,False,"vader=neutral, roberta=positive"
596153,2023-11-09,Wikipedia fundraising again lol — artificial intelligence info should be paid for,user_6710,386,35,20,https://twitter.com/user_6710/status/100369,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia fundraising again lol artificial intelligence info should be paid for,,,11,79,441,low,2023,11,November,Thursday,0,False,post-ChatGPT,0.7096,0.396,0.0,0.604,positive,negative,0.6775360703468323,0.03274168446660042,0.2897222340106964,0.6775360703468323,-1,-0.6447943858802319,True,True,False,"vader=positive, roberta=negative"
596154,2021-09-04,Wikipedia is still the best source for quick facts about science,user_8925,21,8,28,https://twitter.com/user_8925/status/100370,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia is still the best source for quick facts about science,,,11,64,57,low,2021,9,September,Saturday,0,True,pre-ChatGPT,0.6369,0.296,0.0,0.704,positive,positive,0.9255502223968506,0.9255502223968506,0.06891970336437225,0.005530023016035557,1,0.920020199380815,True,True,True,agree
596155,2023-04-22,ChatGPT vs Wikipedia — which do you trust more for ChatGPT?,user_4089,103,164,97,https://twitter.com/user_4089/status/100371,wikipedia OR wikimedia editors OR editing,True,False,ChatGPT vs Wikipedia which do you trust more for ChatGPT?,,,10,57,364,low,2023,4,April,Saturday,0,True,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.8219568729400635,0.15525001287460327,0.8219568729400635,0.02279316820204258,0,0.1324568446725607,True,True,False,"vader=positive, roberta=neutral"
596156,2022-01-18,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_5046,301,12,81,https://twitter.com/user_5046/status/100372,wikipedia OR wikimedia editors OR editing,True,False,Just edited a machine learning article on Wikipedia. Community effort rocks.,,,11,76,394,low,2022,1,January,Tuesday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.923403799533844,0.923403799533844,0.07059769332408905,0.005998591426759958,1,0.917405208107084,True,True,False,"vader=neutral, roberta=positive"
596157,2021-11-12,Wikipedia's machine learning page is completely wrong and biased.,user_4783,470,79,21,https://twitter.com/user_4783/status/100373,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia's machine learning page is completely wrong and biased.,,,9,65,570,medium,2021,11,November,Friday,0,False,pre-ChatGPT,-0.6962,0.0,0.451,0.549,negative,negative,0.9012450575828552,0.007783968932926655,0.0909709557890892,0.9012450575828552,-1,-0.8934610886499286,True,True,True,agree
596158,2024-06-05,Donated to Wikimedia today — technology deserves accurate info free for all,user_8985,204,139,38,https://twitter.com/user_8985/status/100374,wikipedia OR wikimedia editors OR editing,True,False,Donated to Wikimedia today technology deserves accurate info free for all,,,11,73,381,low,2024,6,June,Wednesday,0,False,post-ChatGPT,0.5106,0.248,0.0,0.752,positive,positive,0.6583000421524048,0.6583000421524048,0.32730209827423096,0.014397887513041496,1,0.6439021546393633,True,True,True,agree
596159,2020-06-21,AI is replacing Wikipedia for history lookups tbh,user_9631,60,198,51,https://twitter.com/user_9631/status/100375,wikipedia OR wikimedia editors OR editing,True,False,AI is replacing Wikipedia for history lookups tbh,,,8,49,309,low,2020,6,June,Sunday,0,True,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.6853882670402527,0.0912490263581276,0.6853882670402527,0.22336269915103912,0,-0.13211367279291153,True,True,True,agree
596160,2023-09-06,The history Wikipedia article needs serious updating,user_9660,116,170,66,https://twitter.com/user_9660/status/100376,wikipedia OR wikimedia editors OR editing,True,False,The history Wikipedia article needs serious updating,,,7,52,352,low,2023,9,September,Wednesday,0,False,post-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6696316003799438,0.025567499920725822,0.30480092763900757,0.6696316003799438,-1,-0.644064100459218,True,True,True,agree
596161,2023-09-24,Wikipedia editors are unsung heroes keeping technology info accurate,user_7766,448,27,93,https://twitter.com/user_7766/status/100377,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia editors are unsung heroes keeping technology info accurate,,,9,68,568,medium,2023,9,September,Sunday,0,True,post-ChatGPT,0.5106,0.292,0.0,0.708,positive,positive,0.841654896736145,0.841654896736145,0.1384994238615036,0.01984567381441593,1,0.8218092229217291,True,True,True,agree
596162,2021-11-24,Can't believe how detailed the Wikipedia article on history is 😮,user_5527,363,197,87,https://twitter.com/user_5527/status/100378,wikipedia OR wikimedia editors OR editing,True,False,Can't believe how detailed the Wikipedia article on history is,,,10,62,647,high,2021,11,November,Wednesday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.796466052532196,0.796466052532196,0.17540885508060455,0.02812507376074791,1,0.7683409787714481,True,True,False,"vader=neutral, roberta=positive"
596163,2021-04-23,Wikipedia fundraising again lol — politics info should be paid for,user_5867,50,130,97,https://twitter.com/user_5867/status/100379,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia fundraising again lol politics info should be paid for,,,10,64,277,low,2021,4,April,Friday,0,False,pre-ChatGPT,0.4215,0.237,0.0,0.763,positive,negative,0.706611692905426,0.028706075623631477,0.26468226313591003,0.706611692905426,-1,-0.6779056172817945,True,True,False,"vader=positive, roberta=negative"
596164,2020-01-10,Wikipedia is still the best source for quick facts about machine learning,user_9823,192,35,4,https://twitter.com/user_9823/status/100380,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia is still the best source for quick facts about machine learning,,,12,73,231,low,2020,1,January,Friday,0,False,pre-ChatGPT,0.6369,0.276,0.0,0.724,positive,positive,0.9451046586036682,0.9451046586036682,0.05047722905874252,0.004418123513460159,1,0.940686535090208,True,True,True,agree
596165,2024-09-05,ChatGPT vs Wikipedia — which do you trust more for health?,user_3560,132,89,23,https://twitter.com/user_3560/status/100381,wikipedia OR wikimedia editors OR editing,True,False,ChatGPT vs Wikipedia which do you trust more for health?,,,10,56,244,low,2024,9,September,Thursday,0,False,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.7836990356445312,0.19329267740249634,0.7836990356445312,0.023008253425359726,0,0.1702844239771366,True,True,False,"vader=positive, roberta=neutral"
596166,2024-09-25,Just edited a science article on Wikipedia. Community effort rocks.,user_4120,88,183,56,https://twitter.com/user_4120/status/100382,wikipedia OR wikimedia editors OR editing,True,False,Just edited a science article on Wikipedia. Community effort rocks.,,,10,67,327,low,2024,9,September,Wednesday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.9173135757446289,0.9173135757446289,0.07604049146175385,0.006645890884101391,1,0.9106676848605275,True,True,False,"vader=neutral, roberta=positive"
596167,2021-03-15,Wikipedia's machine learning page is completely wrong and biased.,user_9072,423,78,4,https://twitter.com/user_9072/status/100383,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia's machine learning page is completely wrong and biased.,,,9,65,505,low,2021,3,March,Monday,0,False,pre-ChatGPT,-0.6962,0.0,0.451,0.549,negative,negative,0.9012450575828552,0.007783968932926655,0.0909709557890892,0.9012450575828552,-1,-0.8934610886499286,True,True,True,agree
596168,2020-02-28,Donated to Wikimedia today — climate deserves accurate info free for all,user_4476,308,36,35,https://twitter.com/user_4476/status/100384,wikipedia OR wikimedia editors OR editing,True,False,Donated to Wikimedia today climate deserves accurate info free for all,,,11,70,379,low,2020,2,February,Friday,0,False,pre-ChatGPT,0.5106,0.248,0.0,0.752,positive,neutral,0.5748553276062012,0.39626172184944153,0.5748553276062012,0.028882980346679688,0,0.36737874150276184,False,True,False,"vader=positive, roberta=neutral"
596169,2020-08-12,AI is replacing Wikipedia for technology lookups tbh,user_3115,89,175,15,https://twitter.com/user_3115/status/100385,wikipedia OR wikimedia editors OR editing,True,False,AI is replacing Wikipedia for technology lookups tbh,,,8,52,279,low,2020,8,August,Wednesday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.7039155960083008,0.1259574443101883,0.7039155960083008,0.17012694478034973,0,-0.04416950047016144,True,True,True,agree
596170,2020-05-03,The artificial intelligence Wikipedia article needs serious updating,user_6043,325,190,93,https://twitter.com/user_6043/status/100386,wikipedia OR wikimedia editors OR editing,True,False,The artificial intelligence Wikipedia article needs serious updating,,,8,68,608,high,2020,5,May,Sunday,0,True,pre-ChatGPT,0.4215,0.298,0.125,0.577,positive,negative,0.7183452248573303,0.021887648850679398,0.2597670555114746,0.7183452248573303,-1,-0.6964575760066509,True,True,False,"vader=positive, roberta=negative"
596171,2024-02-25,Wikipedia editors are unsung heroes keeping ChatGPT info accurate,user_3927,206,195,6,https://twitter.com/user_3927/status/100387,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia editors are unsung heroes keeping ChatGPT info accurate,,,9,65,407,low,2024,2,February,Sunday,0,True,post-ChatGPT,0.5106,0.292,0.0,0.708,positive,positive,0.7953734993934631,0.7953734993934631,0.1820744425058365,0.022552059963345528,1,0.7728214394301176,True,True,True,agree
596172,2024-06-15,Can't believe how detailed the Wikipedia article on artificial intelligence is 😮,user_9016,30,191,14,https://twitter.com/user_9016/status/100388,wikipedia OR wikimedia editors OR editing,True,False,Can't believe how detailed the Wikipedia article on artificial intelligence is,,,11,78,235,low,2024,6,June,Saturday,0,True,post-ChatGPT,0.4767,0.237,0.0,0.763,positive,positive,0.8740701079368591,0.8740701079368591,0.1087508574128151,0.017178991809487343,1,0.8568911161273718,True,True,True,agree
596173,2020-10-06,Wikipedia fundraising again lol — open source info should be paid for,user_9180,224,174,19,https://twitter.com/user_9180/status/100389,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia fundraising again lol open source info should be paid for,,,11,67,417,low,2020,10,October,Tuesday,0,False,pre-ChatGPT,0.4215,0.219,0.0,0.781,positive,negative,0.5286458730697632,0.05374923720955849,0.41760486364364624,0.5286458730697632,-1,-0.4748966358602047,False,True,False,"vader=positive, roberta=negative"
596174,2023-09-24,Wikipedia is still the best source for quick facts about machine learning,user_3753,92,90,14,https://twitter.com/user_3753/status/100390,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia is still the best source for quick facts about machine learning,,,12,73,196,low,2023,9,September,Sunday,0,True,post-ChatGPT,0.6369,0.276,0.0,0.724,positive,positive,0.9451046586036682,0.9451046586036682,0.05047722905874252,0.004418123513460159,1,0.940686535090208,True,True,True,agree
596175,2020-11-23,ChatGPT vs Wikipedia — which do you trust more for technology?,user_5765,122,38,56,https://twitter.com/user_5765/status/100391,wikipedia OR wikimedia editors OR editing,True,False,ChatGPT vs Wikipedia which do you trust more for technology?,,,10,60,216,low,2020,11,November,Monday,0,False,pre-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.7483276128768921,0.2322426289319992,0.7483276128768921,0.019429733976721764,0,0.21281289495527744,True,True,False,"vader=positive, roberta=neutral"
596176,2021-11-01,Just edited a history article on Wikipedia. Community effort rocks.,user_9854,439,123,36,https://twitter.com/user_9854/status/100392,wikipedia OR wikimedia editors OR editing,True,False,Just edited a history article on Wikipedia. Community effort rocks.,,,10,67,598,medium,2021,11,November,Monday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8760268688201904,0.8760268688201904,0.11569414287805557,0.00827900879085064,1,0.8677478600293398,True,True,False,"vader=neutral, roberta=positive"
596177,2022-12-29,Wikipedia's education page is completely wrong and biased.,user_7680,355,44,91,https://twitter.com/user_7680/status/100393,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia's education page is completely wrong and biased.,,,8,58,490,low,2022,12,December,Thursday,0,False,post-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9184413552284241,0.006656885612756014,0.07490170001983643,0.9184413552284241,-1,-0.9117844696156681,True,True,True,agree
596178,2023-08-06,Donated to Wikimedia today — technology deserves accurate info free for all,user_2940,67,94,26,https://twitter.com/user_2940/status/100394,wikipedia OR wikimedia editors OR editing,True,False,Donated to Wikimedia today technology deserves accurate info free for all,,,11,73,187,low,2023,8,August,Sunday,0,True,post-ChatGPT,0.5106,0.248,0.0,0.752,positive,positive,0.6583000421524048,0.6583000421524048,0.32730209827423096,0.014397887513041496,1,0.6439021546393633,True,True,True,agree
596179,2024-05-15,AI is replacing Wikipedia for politics lookups tbh,user_6316,425,131,53,https://twitter.com/user_6316/status/100395,wikipedia OR wikimedia editors OR editing,True,False,AI is replacing Wikipedia for politics lookups tbh,,,8,50,609,high,2024,5,May,Wednesday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.6180221438407898,0.06729568541049957,0.6180221438407898,0.31468215584754944,0,-0.24738647043704987,False,True,True,agree
596180,2020-03-22,The history Wikipedia article needs serious updating,user_6578,287,189,66,https://twitter.com/user_6578/status/100396,wikipedia OR wikimedia editors OR editing,True,False,The history Wikipedia article needs serious updating,,,7,52,542,medium,2020,3,March,Sunday,0,True,pre-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6696316003799438,0.025567499920725822,0.30480092763900757,0.6696316003799438,-1,-0.644064100459218,True,True,True,agree
596181,2020-12-24,Wikipedia editors are unsung heroes keeping artificial intelligence info accurate,user_6880,437,57,62,https://twitter.com/user_6880/status/100397,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia editors are unsung heroes keeping artificial intelligence info accurate,,,10,81,556,medium,2020,12,December,Thursday,0,False,pre-ChatGPT,0.7506,0.444,0.0,0.556,positive,positive,0.7724699378013611,0.7724699378013611,0.20305266976356506,0.02447734959423542,1,0.7479925882071257,True,True,True,agree
596182,2021-05-26,Can't believe how detailed the Wikipedia article on artificial intelligence is 😮,user_1225,373,50,79,https://twitter.com/user_1225/status/100398,wikipedia OR wikimedia editors OR editing,True,False,Can't believe how detailed the Wikipedia article on artificial intelligence is,,,11,78,502,low,2021,5,May,Wednesday,0,False,pre-ChatGPT,0.4767,0.237,0.0,0.763,positive,positive,0.8740701079368591,0.8740701079368591,0.1087508574128151,0.017178991809487343,1,0.8568911161273718,True,True,True,agree
596183,2021-07-20,Wikipedia fundraising again lol — politics info should be paid for,user_3694,169,146,20,https://twitter.com/user_3694/status/100399,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia fundraising again lol politics info should be paid for,,,10,64,335,low,2021,7,July,Tuesday,0,False,pre-ChatGPT,0.4215,0.237,0.0,0.763,positive,negative,0.706611692905426,0.028706075623631477,0.26468226313591003,0.706611692905426,-1,-0.6779056172817945,True,True,False,"vader=positive, roberta=negative"
596184,2024-12-26,Wikipedia is still the best source for quick facts about artificial intelligence,user_8690,267,1,50,https://twitter.com/user_8690/status/100400,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia is still the best source for quick facts about artificial intelligence,,,12,80,318,low,2024,12,December,Thursday,0,False,post-ChatGPT,0.8074,0.422,0.0,0.578,positive,positive,0.8986494541168213,0.8986494541168213,0.09337827563285828,0.007972237654030323,1,0.890677216462791,True,True,True,agree
596185,2023-11-19,ChatGPT vs Wikipedia — which do you trust more for artificial intelligence?,user_3172,265,113,80,https://twitter.com/user_3172/status/100401,wikipedia OR wikimedia editors OR editing,True,False,ChatGPT vs Wikipedia which do you trust more for artificial intelligence?,,,11,73,458,low,2023,11,November,Sunday,0,True,post-ChatGPT,0.7693,0.425,0.0,0.575,positive,neutral,0.8196513056755066,0.14113189280033112,0.8196513056755066,0.0392167903482914,0,0.10191510245203972,True,True,False,"vader=positive, roberta=neutral"
596186,2021-08-07,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,user_3696,359,149,86,https://twitter.com/user_3696/status/100402,wikipedia OR wikimedia editors OR editing,True,False,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,,,10,67,594,medium,2021,8,August,Saturday,0,True,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.906329333782196,0.906329333782196,0.08736885339021683,0.006301863584667444,1,0.9000274701975286,True,True,False,"vader=neutral, roberta=positive"
596187,2024-11-08,Wikipedia's health page is completely wrong and biased.,user_3902,124,110,61,https://twitter.com/user_3902/status/100403,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia's health page is completely wrong and biased.,,,8,55,295,low,2024,11,November,Friday,0,False,post-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9076733589172363,0.007174988742917776,0.08515173196792603,0.9076733589172363,-1,-0.9004983701743186,True,True,True,agree
596188,2022-06-30,Donated to Wikimedia today — science deserves accurate info free for all,user_2596,166,76,65,https://twitter.com/user_2596/status/100404,wikipedia OR wikimedia editors OR editing,True,False,Donated to Wikimedia today science deserves accurate info free for all,,,11,70,307,low,2022,6,June,Thursday,0,False,pre-ChatGPT,0.5106,0.248,0.0,0.752,positive,positive,0.5687279105186462,0.5687279105186462,0.4108302593231201,0.020441865548491478,1,0.5482860449701548,False,True,True,agree
596189,2022-07-02,AI is replacing Wikipedia for technology lookups tbh,user_2398,122,165,86,https://twitter.com/user_2398/status/100405,wikipedia OR wikimedia editors OR editing,True,False,AI is replacing Wikipedia for technology lookups tbh,,,8,52,373,low,2022,7,July,Saturday,0,True,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.7039155960083008,0.1259574443101883,0.7039155960083008,0.17012694478034973,0,-0.04416950047016144,True,True,True,agree
596190,2022-03-02,The knowledge Wikipedia article needs serious updating,user_4122,148,74,62,https://twitter.com/user_4122/status/100406,wikipedia OR wikimedia editors OR editing,True,False,The knowledge Wikipedia article needs serious updating,,,7,54,284,low,2022,3,March,Wednesday,0,False,pre-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6190301179885864,0.03221144154667854,0.34875842928886414,0.6190301179885864,-1,-0.5868186764419079,False,True,True,agree
596191,2020-09-19,Wikipedia editors are unsung heroes keeping ChatGPT info accurate,user_8867,80,142,94,https://twitter.com/user_8867/status/100407,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia editors are unsung heroes keeping ChatGPT info accurate,,,9,65,316,low,2020,9,September,Saturday,0,True,pre-ChatGPT,0.5106,0.292,0.0,0.708,positive,positive,0.7953734993934631,0.7953734993934631,0.1820744425058365,0.022552059963345528,1,0.7728214394301176,True,True,True,agree
596192,2024-09-01,Can't believe how detailed the Wikipedia article on knowledge is 😮,user_1013,18,92,12,https://twitter.com/user_1013/status/100408,wikipedia OR wikimedia editors OR editing,True,False,Can't believe how detailed the Wikipedia article on knowledge is,,,10,64,122,low,2024,9,September,Sunday,0,True,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8125708103179932,0.8125708103179932,0.16079959273338318,0.026629632338881493,1,0.7859411779791117,True,True,False,"vader=neutral, roberta=positive"
596193,2020-01-26,Wikipedia fundraising again lol — machine learning info should be paid for,user_3548,470,5,34,https://twitter.com/user_3548/status/100409,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia fundraising again lol machine learning info should be paid for,,,11,72,509,low,2020,1,January,Sunday,0,True,pre-ChatGPT,0.4215,0.219,0.0,0.781,positive,negative,0.6154565215110779,0.03991274908185005,0.3446306884288788,0.6154565215110779,-1,-0.5755437724292278,False,True,False,"vader=positive, roberta=negative"
596194,2020-11-14,Wikipedia is still the best source for quick facts about climate,user_1545,37,106,11,https://twitter.com/user_1545/status/100410,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia is still the best source for quick facts about climate,,,11,64,154,low,2020,11,November,Saturday,0,True,pre-ChatGPT,0.6369,0.296,0.0,0.704,positive,positive,0.9003386497497559,0.9003386497497559,0.09204522520303726,0.0076161716133356094,1,0.8927224781364202,True,True,True,agree
596195,2021-02-23,ChatGPT vs Wikipedia — which do you trust more for ChatGPT?,user_6052,443,9,9,https://twitter.com/user_6052/status/100411,wikipedia OR wikimedia editors OR editing,True,False,ChatGPT vs Wikipedia which do you trust more for ChatGPT?,,,10,57,461,low,2021,2,February,Tuesday,0,False,pre-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.8219568729400635,0.15525001287460327,0.8219568729400635,0.02279316820204258,0,0.1324568446725607,True,True,False,"vader=positive, roberta=neutral"
596196,2021-05-24,Just edited a knowledge article on Wikipedia. Community effort rocks.,user_3255,1,186,47,https://twitter.com/user_3255/status/100412,wikipedia OR wikimedia editors OR editing,True,False,Just edited a knowledge article on Wikipedia. Community effort rocks.,,,10,69,234,low,2021,5,May,Monday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.893285870552063,0.893285870552063,0.0984153226017952,0.008298882283270359,1,0.8849869882687926,True,True,False,"vader=neutral, roberta=positive"
596197,2020-08-28,Wikipedia's education page is completely wrong and biased.,user_8126,388,120,22,https://twitter.com/user_8126/status/100413,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia's education page is completely wrong and biased.,,,8,58,530,medium,2020,8,August,Friday,0,False,pre-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9184413552284241,0.006656885612756014,0.07490170001983643,0.9184413552284241,-1,-0.9117844696156681,True,True,True,agree
596198,2020-02-02,Donated to Wikimedia today — politics deserves accurate info free for all,user_6264,164,74,40,https://twitter.com/user_6264/status/100414,wikipedia OR wikimedia editors OR editing,True,False,Donated to Wikimedia today politics deserves accurate info free for all,,,11,71,278,low,2020,2,February,Sunday,0,True,pre-ChatGPT,0.5106,0.248,0.0,0.752,positive,neutral,0.6130138039588928,0.35167139768600464,0.6130138039588928,0.03531479835510254,0,0.3163565993309021,False,True,False,"vader=positive, roberta=neutral"
596199,2023-05-21,AI is replacing Wikipedia for science lookups tbh,user_8053,258,97,43,https://twitter.com/user_8053/status/100415,wikipedia OR wikimedia editors OR editing,True,False,AI is replacing Wikipedia for science lookups tbh,,,8,49,398,low,2023,5,May,Sunday,0,True,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.6967642307281494,0.1328711062669754,0.6967642307281494,0.17036457359790802,0,-0.03749346733093262,True,True,True,agree
596200,2024-11-03,The history Wikipedia article needs serious updating,user_6713,141,123,62,https://twitter.com/user_6713/status/100416,wikipedia OR wikimedia editors OR editing,True,False,The history Wikipedia article needs serious updating,,,7,52,326,low,2024,11,November,Sunday,0,True,post-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6696316003799438,0.025567499920725822,0.30480092763900757,0.6696316003799438,-1,-0.644064100459218,True,True,True,agree
596201,2020-08-10,Wikipedia editors are unsung heroes keeping climate info accurate,user_4945,245,52,94,https://twitter.com/user_4945/status/100417,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia editors are unsung heroes keeping climate info accurate,,,9,65,391,low,2020,8,August,Monday,0,False,pre-ChatGPT,0.5106,0.292,0.0,0.708,positive,positive,0.7360283732414246,0.7360283732414246,0.2352898269891739,0.02868179976940155,1,0.707346573472023,True,True,True,agree
596202,2021-06-25,Can't believe how detailed the Wikipedia article on open source is 😮,user_8747,225,57,84,https://twitter.com/user_8747/status/100418,wikipedia OR wikimedia editors OR editing,True,False,Can't believe how detailed the Wikipedia article on open source is,,,11,66,366,low,2021,6,June,Friday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8895424008369446,0.8895424008369446,0.09775178134441376,0.0127057870849967,1,0.8768366137519479,True,True,False,"vader=neutral, roberta=positive"
596203,2022-07-13,Wikipedia fundraising again lol — politics info should be paid for,user_5285,264,83,37,https://twitter.com/user_5285/status/100419,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia fundraising again lol politics info should be paid for,,,10,64,384,low,2022,7,July,Wednesday,0,False,pre-ChatGPT,0.4215,0.237,0.0,0.763,positive,negative,0.706611692905426,0.028706075623631477,0.26468226313591003,0.706611692905426,-1,-0.6779056172817945,True,True,False,"vader=positive, roberta=negative"
596204,2024-08-19,Wikipedia is still the best source for quick facts about health,user_9548,196,51,32,https://twitter.com/user_9548/status/100420,wikipedia OR wikimedia editors OR editing,True,False,Wikipedia is still the best source for quick facts about health,,,11,63,279,low,2024,8,August,Monday,0,False,post-ChatGPT,0.6369,0.296,0.0,0.704,positive,positive,0.9113772511482239,0.9113772511482239,0.08237551897764206,0.006247204728424549,1,0.9051300464197993,True,True,True,agree
