id,date,text,username,likes,retweets,replies,url,query,is_synthetic,is_retweet,cleaned_text,hashtags,mentions,word_count,char_count,total_engagement,engagement_tier,year,month,month_name,day_of_week,hour,is_weekend,period
933411,2022-01-11,Wikipedia's ChatGPT page is completely wrong and biased.,user_5782,276,182,49,https://twitter.com/user_5782/status/100163,wikipedia vs google OR ChatGPT,True,False,Wikipedia's ChatGPT page is completely wrong and biased.,,,8,56,507,low,2022,1,January,Tuesday,0,False,pre-ChatGPT
933412,2022-02-01,Donated to Wikimedia today — politics deserves accurate info free for all,user_5652,262,190,21,https://twitter.com/user_5652/status/100164,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today politics deserves accurate info free for all,,,11,71,473,low,2022,2,February,Tuesday,0,False,pre-ChatGPT
933413,2024-01-25,AI is replacing Wikipedia for technology lookups tbh,user_1944,198,184,53,https://twitter.com/user_1944/status/100165,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for technology lookups tbh,,,8,52,435,low,2024,1,January,Thursday,0,False,post-ChatGPT
933414,2021-08-09,The history Wikipedia article needs serious updating,user_1197,375,63,24,https://twitter.com/user_1197/status/100166,wikipedia vs google OR ChatGPT,True,False,The history Wikipedia article needs serious updating,,,7,52,462,low,2021,8,August,Monday,0,False,pre-ChatGPT
933415,2020-10-31,Wikipedia editors are unsung heroes keeping health info accurate,user_4586,338,168,96,https://twitter.com/user_4586/status/100167,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping health info accurate,,,9,64,602,medium,2020,10,October,Saturday,0,True,pre-ChatGPT
933416,2021-09-02,Can't believe how detailed the Wikipedia article on education is 😮,user_9982,266,187,7,https://twitter.com/user_9982/status/100168,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on education is,,,10,64,460,low,2021,9,September,Thursday,0,False,pre-ChatGPT
933417,2020-02-11,Wikipedia fundraising again lol — machine learning info should be paid for,user_9255,362,195,96,https://twitter.com/user_9255/status/100169,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol machine learning info should be paid for,,,11,72,653,high,2020,2,February,Tuesday,0,False,pre-ChatGPT
933418,2020-07-12,Wikipedia is still the best source for quick facts about education,user_6660,381,4,79,https://twitter.com/user_6660/status/100170,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about education,,,11,66,464,low,2020,7,July,Sunday,0,True,pre-ChatGPT
933419,2020-06-13,ChatGPT vs Wikipedia — which do you trust more for politics?,user_6676,283,148,85,https://twitter.com/user_6676/status/100171,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for politics?,,,10,58,516,low,2020,6,June,Saturday,0,True,pre-ChatGPT
933420,2023-11-09,Just edited a politics article on Wikipedia. Community effort rocks.,user_4523,133,199,85,https://twitter.com/user_4523/status/100172,wikipedia vs google OR ChatGPT,True,False,Just edited a politics article on Wikipedia. Community effort rocks.,,,10,68,417,low,2023,11,November,Thursday,0,False,post-ChatGPT
933421,2023-08-11,Wikipedia's machine learning page is completely wrong and biased.,user_2597,379,152,18,https://twitter.com/user_2597/status/100173,wikipedia vs google OR ChatGPT,True,False,Wikipedia's machine learning page is completely wrong and biased.,,,9,65,549,medium,2023,8,August,Friday,0,False,post-ChatGPT
933422,2023-06-25,Donated to Wikimedia today — politics deserves accurate info free for all,user_1076,358,46,93,https://twitter.com/user_1076/status/100174,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today politics deserves accurate info free for all,,,11,71,497,low,2023,6,June,Sunday,0,True,post-ChatGPT
933423,2022-04-22,AI is replacing Wikipedia for technology lookups tbh,user_4049,491,152,59,https://twitter.com/user_4049/status/100175,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for technology lookups tbh,,,8,52,702,high,2022,4,April,Friday,0,False,pre-ChatGPT
933424,2023-08-01,The history Wikipedia article needs serious updating,user_3847,74,21,96,https://twitter.com/user_3847/status/100176,wikipedia vs google OR ChatGPT,True,False,The history Wikipedia article needs serious updating,,,7,52,191,low,2023,8,August,Tuesday,0,False,post-ChatGPT
933425,2020-10-21,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_2724,209,96,87,https://twitter.com/user_2724/status/100177,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping machine learning info accurate,,,10,74,392,low,2020,10,October,Wednesday,0,False,pre-ChatGPT
933426,2024-07-01,Can't believe how detailed the Wikipedia article on history is 😮,user_3332,462,125,57,https://twitter.com/user_3332/status/100178,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on history is,,,10,62,644,high,2024,7,July,Monday,0,False,post-ChatGPT
933427,2022-07-03,Wikipedia fundraising again lol — education info should be paid for,user_1223,257,91,37,https://twitter.com/user_1223/status/100179,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol education info should be paid for,,,10,65,385,low,2022,7,July,Sunday,0,True,pre-ChatGPT
933428,2024-09-07,Wikipedia is still the best source for quick facts about technology,user_6471,471,139,11,https://twitter.com/user_6471/status/100180,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about technology,,,11,67,621,high,2024,9,September,Saturday,0,True,post-ChatGPT
933429,2020-10-04,ChatGPT vs Wikipedia — which do you trust more for machine learning?,user_9346,6,48,10,https://twitter.com/user_9346/status/100181,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for machine learning?,,,11,66,64,low,2020,10,October,Sunday,0,True,pre-ChatGPT
933430,2022-06-26,Just edited a education article on Wikipedia. Community effort rocks.,user_7216,17,121,38,https://twitter.com/user_7216/status/100182,wikipedia vs google OR ChatGPT,True,False,Just edited a education article on Wikipedia. Community effort rocks.,,,10,69,176,low,2022,6,June,Sunday,0,True,pre-ChatGPT
933431,2023-06-24,Wikipedia's education page is completely wrong and biased.,user_5033,398,128,81,https://twitter.com/user_5033/status/100183,wikipedia vs google OR ChatGPT,True,False,Wikipedia's education page is completely wrong and biased.,,,8,58,607,high,2023,6,June,Saturday,0,True,post-ChatGPT
933432,2022-06-23,Donated to Wikimedia today — ChatGPT deserves accurate info free for all,user_4781,179,126,50,https://twitter.com/user_4781/status/100184,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today ChatGPT deserves accurate info free for all,,,11,70,355,low,2022,6,June,Thursday,0,False,pre-ChatGPT
933433,2022-03-25,AI is replacing Wikipedia for climate lookups tbh,user_3767,260,57,48,https://twitter.com/user_3767/status/100185,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for climate lookups tbh,,,8,49,365,low,2022,3,March,Friday,0,False,pre-ChatGPT
933434,2020-10-30,The knowledge Wikipedia article needs serious updating,user_2281,214,61,24,https://twitter.com/user_2281/status/100186,wikipedia vs google OR ChatGPT,True,False,The knowledge Wikipedia article needs serious updating,,,7,54,299,low,2020,10,October,Friday,0,False,pre-ChatGPT
933435,2021-11-26,Wikipedia editors are unsung heroes keeping politics info accurate,user_6385,203,51,56,https://twitter.com/user_6385/status/100187,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping politics info accurate,,,9,66,310,low,2021,11,November,Friday,0,False,pre-ChatGPT
933436,2021-03-11,Can't believe how detailed the Wikipedia article on science is 😮,user_6098,469,92,63,https://twitter.com/user_6098/status/100188,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on science is,,,10,62,624,high,2021,3,March,Thursday,0,False,pre-ChatGPT
933437,2021-07-04,Wikipedia fundraising again lol — climate info should be paid for,user_1065,47,117,98,https://twitter.com/user_1065/status/100189,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol climate info should be paid for,,,10,63,262,low,2021,7,July,Sunday,0,True,pre-ChatGPT
933438,2023-06-01,Wikipedia is still the best source for quick facts about education,user_4739,386,72,72,https://twitter.com/user_4739/status/100190,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about education,,,11,66,530,medium,2023,6,June,Thursday,0,False,post-ChatGPT
933439,2023-02-24,ChatGPT vs Wikipedia — which do you trust more for climate?,user_3501,444,81,60,https://twitter.com/user_3501/status/100191,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for climate?,,,10,57,585,medium,2023,2,February,Friday,0,False,post-ChatGPT
933440,2023-01-13,Just edited a education article on Wikipedia. Community effort rocks.,user_2532,328,57,91,https://twitter.com/user_2532/status/100192,wikipedia vs google OR ChatGPT,True,False,Just edited a education article on Wikipedia. Community effort rocks.,,,10,69,476,low,2023,1,January,Friday,0,False,post-ChatGPT
933441,2021-10-22,Wikipedia's education page is completely wrong and biased.,user_7326,197,43,42,https://twitter.com/user_7326/status/100193,wikipedia vs google OR ChatGPT,True,False,Wikipedia's education page is completely wrong and biased.,,,8,58,282,low,2021,10,October,Friday,0,False,pre-ChatGPT
933442,2024-10-17,Donated to Wikimedia today — machine learning deserves accurate info free for all,user_5731,80,131,93,https://twitter.com/user_5731/status/100194,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today machine learning deserves accurate info free for all,,,12,79,304,low,2024,10,October,Thursday,0,False,post-ChatGPT
933443,2020-06-08,AI is replacing Wikipedia for open source lookups tbh,user_6703,341,163,36,https://twitter.com/user_6703/status/100195,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for open source lookups tbh,,,9,53,540,medium,2020,6,June,Monday,0,False,pre-ChatGPT
933444,2021-09-17,The technology Wikipedia article needs serious updating,user_7420,234,58,12,https://twitter.com/user_7420/status/100196,wikipedia vs google OR ChatGPT,True,False,The technology Wikipedia article needs serious updating,,,7,55,304,low,2021,9,September,Friday,0,False,pre-ChatGPT
933445,2020-08-03,Wikipedia editors are unsung heroes keeping politics info accurate,user_9835,74,172,41,https://twitter.com/user_9835/status/100197,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping politics info accurate,,,9,66,287,low,2020,8,August,Monday,0,False,pre-ChatGPT
933446,2021-09-10,Can't believe how detailed the Wikipedia article on artificial intelligence is 😮,user_8224,179,114,12,https://twitter.com/user_8224/status/100198,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on artificial intelligence is,,,11,78,305,low,2021,9,September,Friday,0,False,pre-ChatGPT
933447,2024-10-21,Wikipedia fundraising again lol — machine learning info should be paid for,user_6582,480,33,11,https://twitter.com/user_6582/status/100199,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol machine learning info should be paid for,,,11,72,524,medium,2024,10,October,Monday,0,False,post-ChatGPT
933448,2021-10-30,Wikipedia is still the best source for quick facts about history,user_8910,132,73,88,https://twitter.com/user_8910/status/100200,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about history,,,11,64,293,low,2021,10,October,Saturday,0,True,pre-ChatGPT
933449,2024-07-16,ChatGPT vs Wikipedia — which do you trust more for politics?,user_5297,89,1,79,https://twitter.com/user_5297/status/100201,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for politics?,,,10,58,169,low,2024,7,July,Tuesday,0,False,post-ChatGPT
933450,2022-06-22,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,user_9861,340,7,22,https://twitter.com/user_9861/status/100202,wikipedia vs google OR ChatGPT,True,False,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,,,10,67,369,low,2022,6,June,Wednesday,0,False,pre-ChatGPT
933451,2023-06-30,Wikipedia's ChatGPT page is completely wrong and biased.,user_7852,99,67,83,https://twitter.com/user_7852/status/100203,wikipedia vs google OR ChatGPT,True,False,Wikipedia's ChatGPT page is completely wrong and biased.,,,8,56,249,low,2023,6,June,Friday,0,False,post-ChatGPT
933452,2022-04-14,Donated to Wikimedia today — machine learning deserves accurate info free for all,user_6857,459,90,6,https://twitter.com/user_6857/status/100204,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today machine learning deserves accurate info free for all,,,12,79,555,medium,2022,4,April,Thursday,0,False,pre-ChatGPT
933453,2021-04-30,AI is replacing Wikipedia for history lookups tbh,user_9129,429,159,28,https://twitter.com/user_9129/status/100205,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for history lookups tbh,,,8,49,616,high,2021,4,April,Friday,0,False,pre-ChatGPT
933454,2023-10-26,The artificial intelligence Wikipedia article needs serious updating,user_5635,491,26,70,https://twitter.com/user_5635/status/100206,wikipedia vs google OR ChatGPT,True,False,The artificial intelligence Wikipedia article needs serious updating,,,8,68,587,medium,2023,10,October,Thursday,0,False,post-ChatGPT
933455,2024-11-03,Wikipedia editors are unsung heroes keeping history info accurate,user_7485,456,167,30,https://twitter.com/user_7485/status/100207,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping history info accurate,,,9,65,653,high,2024,11,November,Sunday,0,True,post-ChatGPT
933456,2021-04-25,Can't believe how detailed the Wikipedia article on science is 😮,user_3562,121,46,73,https://twitter.com/user_3562/status/100208,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on science is,,,10,62,240,low,2021,4,April,Sunday,0,True,pre-ChatGPT
933457,2023-11-22,Wikipedia fundraising again lol — science info should be paid for,user_9667,106,27,87,https://twitter.com/user_9667/status/100209,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol science info should be paid for,,,10,63,220,low,2023,11,November,Wednesday,0,False,post-ChatGPT
933458,2021-04-21,Wikipedia is still the best source for quick facts about technology,user_6609,171,139,6,https://twitter.com/user_6609/status/100210,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about technology,,,11,67,316,low,2021,4,April,Wednesday,0,False,pre-ChatGPT
933459,2023-08-01,ChatGPT vs Wikipedia — which do you trust more for history?,user_8037,234,154,2,https://twitter.com/user_8037/status/100211,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for history?,,,10,57,390,low,2023,8,August,Tuesday,0,False,post-ChatGPT
933460,2023-12-10,Just edited a technology article on Wikipedia. Community effort rocks.,user_5146,439,120,94,https://twitter.com/user_5146/status/100212,wikipedia vs google OR ChatGPT,True,False,Just edited a technology article on Wikipedia. Community effort rocks.,,,10,70,653,high,2023,12,December,Sunday,0,True,post-ChatGPT
933461,2022-03-31,Wikipedia's climate page is completely wrong and biased.,user_8800,366,23,52,https://twitter.com/user_8800/status/100213,wikipedia vs google OR ChatGPT,True,False,Wikipedia's climate page is completely wrong and biased.,,,8,56,441,low,2022,3,March,Thursday,0,False,pre-ChatGPT
933462,2023-09-06,Donated to Wikimedia today — education deserves accurate info free for all,user_1667,322,23,50,https://twitter.com/user_1667/status/100214,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today education deserves accurate info free for all,,,11,72,395,low,2023,9,September,Wednesday,0,False,post-ChatGPT
933463,2021-05-11,AI is replacing Wikipedia for climate lookups tbh,user_2026,439,78,46,https://twitter.com/user_2026/status/100215,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for climate lookups tbh,,,8,49,563,medium,2021,5,May,Tuesday,0,False,pre-ChatGPT
933464,2020-05-24,The history Wikipedia article needs serious updating,user_5563,322,90,43,https://twitter.com/user_5563/status/100216,wikipedia vs google OR ChatGPT,True,False,The history Wikipedia article needs serious updating,,,7,52,455,low,2020,5,May,Sunday,0,True,pre-ChatGPT
933465,2020-06-24,Wikipedia editors are unsung heroes keeping science info accurate,user_7590,189,199,69,https://twitter.com/user_7590/status/100217,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping science info accurate,,,9,65,457,low,2020,6,June,Wednesday,0,False,pre-ChatGPT
933466,2022-03-26,Can't believe how detailed the Wikipedia article on ChatGPT is 😮,user_8282,206,57,57,https://twitter.com/user_8282/status/100218,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on ChatGPT is,,,10,62,320,low,2022,3,March,Saturday,0,True,pre-ChatGPT
933467,2024-07-05,Wikipedia fundraising again lol — politics info should be paid for,user_4960,258,38,16,https://twitter.com/user_4960/status/100219,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol politics info should be paid for,,,10,64,312,low,2024,7,July,Friday,0,False,post-ChatGPT
933468,2020-08-20,Wikipedia is still the best source for quick facts about machine learning,user_6846,44,189,62,https://twitter.com/user_6846/status/100220,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about machine learning,,,12,73,295,low,2020,8,August,Thursday,0,False,pre-ChatGPT
933469,2022-04-11,ChatGPT vs Wikipedia — which do you trust more for education?,user_5977,370,30,66,https://twitter.com/user_5977/status/100221,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for education?,,,10,59,466,low,2022,4,April,Monday,0,False,pre-ChatGPT
933470,2023-07-08,Just edited a health article on Wikipedia. Community effort rocks.,user_9652,326,5,11,https://twitter.com/user_9652/status/100222,wikipedia vs google OR ChatGPT,True,False,Just edited a health article on Wikipedia. Community effort rocks.,,,10,66,342,low,2023,7,July,Saturday,0,True,post-ChatGPT
933471,2021-01-04,Wikipedia's machine learning page is completely wrong and biased.,user_6886,365,84,37,https://twitter.com/user_6886/status/100223,wikipedia vs google OR ChatGPT,True,False,Wikipedia's machine learning page is completely wrong and biased.,,,9,65,486,low,2021,1,January,Monday,0,False,pre-ChatGPT
933472,2023-08-09,Donated to Wikimedia today — climate deserves accurate info free for all,user_4751,266,80,79,https://twitter.com/user_4751/status/100224,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today climate deserves accurate info free for all,,,11,70,425,low,2023,8,August,Wednesday,0,False,post-ChatGPT
933473,2021-07-12,AI is replacing Wikipedia for machine learning lookups tbh,user_9727,391,123,61,https://twitter.com/user_9727/status/100225,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for machine learning lookups tbh,,,9,58,575,medium,2021,7,July,Monday,0,False,pre-ChatGPT
933474,2024-01-15,The technology Wikipedia article needs serious updating,user_1965,474,175,13,https://twitter.com/user_1965/status/100226,wikipedia vs google OR ChatGPT,True,False,The technology Wikipedia article needs serious updating,,,7,55,662,high,2024,1,January,Monday,0,False,post-ChatGPT
933475,2022-11-23,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_9860,284,186,4,https://twitter.com/user_9860/status/100227,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping machine learning info accurate,,,10,74,474,low,2022,11,November,Wednesday,0,False,pre-ChatGPT
933476,2022-09-25,Can't believe how detailed the Wikipedia article on science is 😮,user_2385,222,57,58,https://twitter.com/user_2385/status/100228,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on science is,,,10,62,337,low,2022,9,September,Sunday,0,True,pre-ChatGPT
933477,2020-11-18,Wikipedia fundraising again lol — politics info should be paid for,user_3593,52,196,46,https://twitter.com/user_3593/status/100229,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol politics info should be paid for,,,10,64,294,low,2020,11,November,Wednesday,0,False,pre-ChatGPT
933478,2022-04-25,Wikipedia is still the best source for quick facts about technology,user_8392,389,126,96,https://twitter.com/user_8392/status/100230,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about technology,,,11,67,611,high,2022,4,April,Monday,0,False,pre-ChatGPT
933479,2024-04-12,ChatGPT vs Wikipedia — which do you trust more for science?,user_7603,451,13,52,https://twitter.com/user_7603/status/100231,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for science?,,,10,57,516,low,2024,4,April,Friday,0,False,post-ChatGPT
933480,2020-02-05,Just edited a education article on Wikipedia. Community effort rocks.,user_9732,349,187,93,https://twitter.com/user_9732/status/100232,wikipedia vs google OR ChatGPT,True,False,Just edited a education article on Wikipedia. Community effort rocks.,,,10,69,629,high,2020,2,February,Wednesday,0,False,pre-ChatGPT
933481,2023-10-16,Wikipedia's climate page is completely wrong and biased.,user_7749,432,27,21,https://twitter.com/user_7749/status/100233,wikipedia vs google OR ChatGPT,True,False,Wikipedia's climate page is completely wrong and biased.,,,8,56,480,low,2023,10,October,Monday,0,False,post-ChatGPT
933482,2022-06-18,Donated to Wikimedia today — ChatGPT deserves accurate info free for all,user_6732,430,117,44,https://twitter.com/user_6732/status/100234,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today ChatGPT deserves accurate info free for all,,,11,70,591,medium,2022,6,June,Saturday,0,True,pre-ChatGPT
933483,2023-08-06,AI is replacing Wikipedia for technology lookups tbh,user_4118,399,158,13,https://twitter.com/user_4118/status/100235,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for technology lookups tbh,,,8,52,570,medium,2023,8,August,Sunday,0,True,post-ChatGPT
933484,2023-04-25,The technology Wikipedia article needs serious updating,user_1042,251,49,57,https://twitter.com/user_1042/status/100236,wikipedia vs google OR ChatGPT,True,False,The technology Wikipedia article needs serious updating,,,7,55,357,low,2023,4,April,Tuesday,0,False,post-ChatGPT
933485,2022-02-27,Wikipedia editors are unsung heroes keeping knowledge info accurate,user_2114,49,54,18,https://twitter.com/user_2114/status/100237,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping knowledge info accurate,,,9,67,121,low,2022,2,February,Sunday,0,True,pre-ChatGPT
933486,2021-07-17,Can't believe how detailed the Wikipedia article on technology is 😮,user_3679,1,95,49,https://twitter.com/user_3679/status/100238,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on technology is,,,10,65,145,low,2021,7,July,Saturday,0,True,pre-ChatGPT
933487,2023-02-18,Wikipedia fundraising again lol — health info should be paid for,user_1368,102,176,34,https://twitter.com/user_1368/status/100239,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol health info should be paid for,,,10,62,312,low,2023,2,February,Saturday,0,True,post-ChatGPT
933488,2020-09-12,Wikipedia is still the best source for quick facts about climate,user_5573,215,44,18,https://twitter.com/user_5573/status/100240,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about climate,,,11,64,277,low,2020,9,September,Saturday,0,True,pre-ChatGPT
933489,2022-12-01,ChatGPT vs Wikipedia — which do you trust more for climate?,user_7995,371,132,9,https://twitter.com/user_7995/status/100241,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for climate?,,,10,57,512,low,2022,12,December,Thursday,0,False,post-ChatGPT
933490,2020-06-21,Just edited a politics article on Wikipedia. Community effort rocks.,user_9668,227,90,51,https://twitter.com/user_9668/status/100242,wikipedia vs google OR ChatGPT,True,False,Just edited a politics article on Wikipedia. Community effort rocks.,,,10,68,368,low,2020,6,June,Sunday,0,True,pre-ChatGPT
933491,2023-03-31,Wikipedia's open source page is completely wrong and biased.,user_5406,11,22,94,https://twitter.com/user_5406/status/100243,wikipedia vs google OR ChatGPT,True,False,Wikipedia's open source page is completely wrong and biased.,,,9,60,127,low,2023,3,March,Friday,0,False,post-ChatGPT
933492,2023-02-21,Donated to Wikimedia today — climate deserves accurate info free for all,user_8874,105,142,19,https://twitter.com/user_8874/status/100244,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today climate deserves accurate info free for all,,,11,70,266,low,2023,2,February,Tuesday,0,False,post-ChatGPT
933493,2020-06-03,AI is replacing Wikipedia for knowledge lookups tbh,user_9868,489,166,40,https://twitter.com/user_9868/status/100245,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for knowledge lookups tbh,,,8,51,695,high,2020,6,June,Wednesday,0,False,pre-ChatGPT
933494,2023-10-14,The history Wikipedia article needs serious updating,user_8737,494,115,22,https://twitter.com/user_8737/status/100246,wikipedia vs google OR ChatGPT,True,False,The history Wikipedia article needs serious updating,,,7,52,631,high,2023,10,October,Saturday,0,True,post-ChatGPT
933495,2022-01-28,Wikipedia editors are unsung heroes keeping open source info accurate,user_5184,188,35,80,https://twitter.com/user_5184/status/100247,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping open source info accurate,,,10,69,303,low,2022,1,January,Friday,0,False,pre-ChatGPT
933496,2023-12-07,Can't believe how detailed the Wikipedia article on open source is 😮,user_3927,402,31,41,https://twitter.com/user_3927/status/100248,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on open source is,,,11,66,474,low,2023,12,December,Thursday,0,False,post-ChatGPT
933497,2020-03-16,Wikipedia fundraising again lol — machine learning info should be paid for,user_9800,359,84,97,https://twitter.com/user_9800/status/100249,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol machine learning info should be paid for,,,11,72,540,medium,2020,3,March,Monday,0,False,pre-ChatGPT
933498,2020-11-23,Wikipedia is still the best source for quick facts about education,user_3176,465,101,24,https://twitter.com/user_3176/status/100250,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about education,,,11,66,590,medium,2020,11,November,Monday,0,False,pre-ChatGPT
933499,2022-06-20,ChatGPT vs Wikipedia — which do you trust more for machine learning?,user_4703,443,110,8,https://twitter.com/user_4703/status/100251,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for machine learning?,,,11,66,561,medium,2022,6,June,Monday,0,False,pre-ChatGPT
933500,2020-12-09,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_1666,314,48,58,https://twitter.com/user_1666/status/100252,wikipedia vs google OR ChatGPT,True,False,Just edited a machine learning article on Wikipedia. Community effort rocks.,,,11,76,420,low,2020,12,December,Wednesday,0,False,pre-ChatGPT
933501,2021-08-24,Wikipedia's education page is completely wrong and biased.,user_8142,197,100,65,https://twitter.com/user_8142/status/100253,wikipedia vs google OR ChatGPT,True,False,Wikipedia's education page is completely wrong and biased.,,,8,58,362,low,2021,8,August,Tuesday,0,False,pre-ChatGPT
933502,2023-04-20,Donated to Wikimedia today — history deserves accurate info free for all,user_6847,313,59,99,https://twitter.com/user_6847/status/100254,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today history deserves accurate info free for all,,,11,70,471,low,2023,4,April,Thursday,0,False,post-ChatGPT
933503,2020-09-20,AI is replacing Wikipedia for science lookups tbh,user_1763,159,137,87,https://twitter.com/user_1763/status/100255,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for science lookups tbh,,,8,49,383,low,2020,9,September,Sunday,0,True,pre-ChatGPT
933504,2023-05-21,The technology Wikipedia article needs serious updating,user_2997,174,159,88,https://twitter.com/user_2997/status/100256,wikipedia vs google OR ChatGPT,True,False,The technology Wikipedia article needs serious updating,,,7,55,421,low,2023,5,May,Sunday,0,True,post-ChatGPT
933505,2020-07-07,Wikipedia editors are unsung heroes keeping knowledge info accurate,user_5998,304,130,63,https://twitter.com/user_5998/status/100257,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping knowledge info accurate,,,9,67,497,low,2020,7,July,Tuesday,0,False,pre-ChatGPT
933506,2020-11-15,Can't believe how detailed the Wikipedia article on machine learning is 😮,user_5863,285,0,35,https://twitter.com/user_5863/status/100258,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on machine learning is,,,11,71,320,low,2020,11,November,Sunday,0,True,pre-ChatGPT
933507,2022-12-08,Wikipedia fundraising again lol — technology info should be paid for,user_8217,290,198,42,https://twitter.com/user_8217/status/100259,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol technology info should be paid for,,,10,66,530,medium,2022,12,December,Thursday,0,False,post-ChatGPT
933508,2023-12-19,Wikipedia is still the best source for quick facts about ChatGPT,user_3394,192,4,13,https://twitter.com/user_3394/status/100260,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about ChatGPT,,,11,64,209,low,2023,12,December,Tuesday,0,False,post-ChatGPT
